Date,Time,ST,GS,Check,Weight,Unit,Pump-Status,Voltage (V),Current (A),Power (W),Energy (Wh),Operation Time,Flow (L/min),Frequency (Hz),Total Flow (L),Intake Air Temperature (°C),Intake Air Velocity,Intake Air Humidity (%),Outtake Air Temperature (°C),Outtake Air Velocity,Outtake Air Humidity (% )
2026-03-24,14:35:49,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:34,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:50,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:35,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:51,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:36,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:52,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:37,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:53,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:38,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:54,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:39,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:55,ST,GS,+,51.2004,kg,0,118.4,2.815,333.3,39.32,00:10:40,0.642,30.0,14.9632,26.5,2.03 m/s,29.5,26.4,2.48 m/s,39.9
2026-03-24,14:35:56,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:41,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:35:57,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:42,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:35:58,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:43,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:35:59,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:44,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:00,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:45,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:01,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:46,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:02,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:47,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:03,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:48,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:04,ST,GS,+,51.4447,kg,0,118.4,0.933,110.5,39.627,00:10:49,0.823,38.4,15.1003,20.5,2.63 m/s,29.4,21.7,1.54 m/s,40.4
2026-03-24,14:36:05,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:50,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:06,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:51,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:07,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:52,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:08,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:53,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:09,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:54,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:10,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:55,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:11,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:56,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:12,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:57,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:13,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:58,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:14,ST,GS,+,52.4756,kg,0,120.5,1.104,133.0,39.996,00:10:59,1.18,55.1,15.297,33.6,2.88 m/s,29.7,20.7,1.98 m/s,48.3
2026-03-24,14:36:15,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:00,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:16,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:01,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:17,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:02,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:18,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:03,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:19,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:04,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:20,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:05,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:21,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:06,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:23,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:07,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:24,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:08,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:25,ST,GS,+,53.8969,kg,0,119.7,0.868,103.9,40.285,00:11:09,0.279,13.0,15.3435,21.2,0.55 m/s,27.1,23.1,1.83 m/s,31.9
2026-03-24,14:36:26,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:10,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:27,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:11,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:28,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:12,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:29,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:13,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:30,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:14,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:31,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:15,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:32,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:16,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:33,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:17,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:34,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:18,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:35,ST,GS,+,54.8709,kg,0,121.0,2.577,311.8,41.151,00:11:19,1.705,79.6,15.6277,25.1,1.93 m/s,32.4,27.4,0.46 m/s,44.4
2026-03-24,14:36:36,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:20,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:37,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:21,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:38,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:22,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:39,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:23,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:40,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:24,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:41,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:25,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:42,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:26,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:43,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:27,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:44,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:28,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:45,ST,GS,+,56.2938,kg,0,118.6,2.146,254.5,41.858,00:11:29,0.74,34.6,15.751,30.2,1.61 m/s,38.8,18.8,1.4 m/s,40.7
2026-03-24,14:36:46,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:30,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:47,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:31,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:48,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:32,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:49,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:33,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:50,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:34,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:51,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:35,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:52,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:36,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:53,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:37,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:54,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:38,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:55,ST,GS,+,57.15,kg,0,120.1,2.661,319.6,42.746,00:11:39,1.887,88.1,16.0655,25.7,0.54 m/s,43.2,23.8,0.91 m/s,54.6
2026-03-24,14:36:56,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:40,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:36:57,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:41,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:36:58,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:42,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:36:59,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:43,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:00,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:44,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:01,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:45,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:02,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:46,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:03,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:47,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:04,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:48,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:05,ST,GS,+,57.3446,kg,0,121.2,0.731,88.6,42.992,00:11:49,0.146,6.8,16.0898,30.0,2.55 m/s,28.3,28.9,0.37 m/s,36.4
2026-03-24,14:37:06,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:50,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:07,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:51,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:08,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:52,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:09,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:53,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:10,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:54,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:11,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:55,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:12,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:56,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:13,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:57,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:14,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:58,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:15,ST,GS,+,57.5651,kg,0,120.7,1.306,157.6,43.43,00:11:59,1.012,47.3,16.2585,22.2,1.12 m/s,27.1,20.2,1.77 m/s,52.8
2026-03-24,14:37:16,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:00,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:17,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:01,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:18,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:02,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:19,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:03,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:20,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:04,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:21,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:05,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:22,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:06,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:23,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:08,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:24,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:09,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:25,ST,GS,+,58.0059,kg,0,120.6,0.773,93.2,43.689,00:12:10,0.895,41.8,16.4077,25.3,1.23 m/s,38.9,25.1,1.24 m/s,35.2
2026-03-24,14:37:26,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:11,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:27,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:12,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:28,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:13,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:29,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:14,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:30,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:15,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:31,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:16,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:32,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:17,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:33,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:18,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:34,ST,GS,+,59.2221,kg,0,119.3,1.383,165.0,44.147,00:12:19,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:35,ST,GS,+,60.203,kg,0,119.3,1.383,165.0,44.147,00:12:20,0.734,34.3,16.53,27.7,2.62 m/s,36.4,23.4,1.54 m/s,36.4
2026-03-24,14:37:36,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:21,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:37,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:22,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:38,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:23,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:39,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:24,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:40,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:25,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:41,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:26,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:42,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:27,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:43,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:28,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:44,ST,GS,+,60.203,kg,0,120.0,1.307,156.8,44.583,00:12:29,0.678,31.7,16.643,23.2,0.52 m/s,35.6,26.9,2.12 m/s,43.9
2026-03-24,14:37:45,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:30,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:46,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:31,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:47,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:32,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:48,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:33,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:49,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:34,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:50,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:35,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:51,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:36,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:52,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:37,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:53,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:38,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:54,ST,GS,+,61.5375,kg,0,120.0,0.66,79.2,44.803,00:12:39,0.326,15.2,16.6973,29.1,2.12 m/s,44.9,25.2,1.54 m/s,45.2
2026-03-24,14:37:55,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:40,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:37:56,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:41,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:37:57,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:42,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:37:58,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:43,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:37:59,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:44,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:00,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:45,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:01,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:46,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:02,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:47,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:03,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:48,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:04,ST,GS,+,62.1722,kg,0,121.9,1.365,166.4,45.265,00:12:49,2.134,99.7,17.053,31.9,1.66 m/s,31.7,24.8,0.48 m/s,37.8
2026-03-24,14:38:05,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:50,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
2026-03-24,14:38:06,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:51,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
2026-03-24,14:38:07,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:52,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
2026-03-24,14:38:08,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:53,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
2026-03-24,14:38:09,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:54,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
2026-03-24,14:38:10,ST,GS,+,63.9047,kg,0,119.7,1.289,154.3,45.693,00:12:55,1.994,93.1,17.3853,22.6,0.55 m/s,26.6,24.3,2.08 m/s,37.2
